t_s,q_rad,v_rad_s,torque_nm
2.25,1.0379003655122185,-0.02611404880724283,0.018500643022626273
2.255,1.037770453639624,-0.025982374518918834,0.019033778181403282
2.2600000000000002,1.0376412124792929,-0.02584823206623344,0.01954395778100243
2.265,1.0375126537796466,-0.02571173992922908,0.020031691077722985
2.27,1.037384788710327,-0.02557301386394662,0.020497480020937264
2.275,1.0372576278756116,-0.025432166943046015,0.02094181929346639
2.2800000000000002,1.0371311813276307,-0.025289309596164114,0.02136519635331649
2.285,1.0370054585793806,-0.025144549650003286,0.021768091476764978
2.29,1.03688046861754,-0.024997992368144456,0.022150977802713023
2.295,1.036756219915087,-0.024849740490578674,0.022514321378262453
2.3000000000000003,1.0366327204437222,-0.024699894272951495,0.02285858120546186
2.305,1.0365099776860947,-0.02454855152551476,0.023184209289160845
2.31,1.0363879986478357,-0.024395807651780684,0.023491650685942833
2.315,1.0362667898694014,-0.024241755686873298,0.02378134355406017
2.32,1.0361463574377234,-0.02408648633557269,0.024053719204348734
2.325,1.0360267069976732,-0.023930088010047586,0.024309202152048542
2.33,1.0359078437633369,-0.023772646867272273,0.024548210169510698
2.335,1.0357897725291063,-0.023614246846123812,0.024771154339727014
2.34,1.0356724976805856,-0.02345496970415599,0.024978439110640432
2.345,1.0355560232053154,-0.023294895054046555,0.02517046235020054
2.35,1.0354403527033167,-0.02313410039971448,0.025347615402120605
2.355,1.0353254893974562,-0.02297266117210431,0.025510283142278822
2.36,1.035211436143633,-0.022810650764634757,0.02565884403575805
2.365,1.0350981954407916,-0.022648140568309015,0.025793670194451224
2.37,1.0349857694407592,-0.022485200006484296,0.025915127435207297
2.375,1.0348741599579128,-0.022321896569298533,0.026023575338476657
2.38,1.034763368478674,-0.022158295847752203,0.026119367307447128
2.3850000000000002,1.0346533961708366,-0.02199446156744334,0.02620285062757352
2.39,1.0345442438927268,-0.021830455621954306,0.02627436652654183
2.395,1.0344359122021973,-0.021666338105888666,0.026334250234575807
2.4,1.0343284013654594,-0.021502167347556955,0.026382831045082378
2.4050000000000002,1.0342217113657528,-0.021337999941310207,0.026420432375593134
2.41,1.0341158419118552,-0.021173890779520275,0.026447371828977495
2.415,1.0340107924464341,-0.02100989308420611,0.026463961254901636
2.42,1.0339065621542427,-0.020846058438305292,0.026470506811474614
2.4250000000000003,1.0338031499701597,-0.02068243681659046,0.026467309027111252
2.43,1.0337005545870785,-0.02051907661623002,0.026454662862504696
2.435,1.0335987744636437,-0.02035602468699315,0.026432857772768506
2.44,1.0334978078318382,-0.02019332636109882,0.026402177769653368
2.445,1.0333976527044246,-0.020031025482708905,0.026362901483842488
2.45,1.0332983068822392,-0.01986916443706563,0.026315302227304493
2.455,1.033199767961343,-0.019707784179273508,0.026259648055665497
2.46,1.0331020333400294,-0.01954692426272627,0.026196201830598634
2.465,1.0330051002256935,-0.01938662286717919,0.026125221282176578
2.47,1.032908965641561,-0.019226916826467537,0.02604695907119349
2.475,1.0328136264332817,-0.01906784165587187,0.025961662851424594
2.48,1.032719079275386,-0.01890943157913094,0.025869575331802425
2.485,1.0326253206776104,-0.01875171955510323,0.0257709343384937
2.49,1.03253234699109,-0.018594737304078107,0.025665972876845633
2.495,1.0324401544144215,-0.018438515333737762,0.02555491919321265
2.5,1.0323487389995976,-0.018283082964771092,0.025437996836603693
2.505,1.0322580966578168,-0.018128468356140917,0.025315424720159102
2.5100000000000002,1.0321682231651668,-0.01797469853000591,0.02518741718244566
2.515,1.0320791141681853,-0.017821799396298674,0.025054184048541678
2.52,1.0319907651893006,-0.017669795776961518,0.02491593069088903
2.525,1.0319031716321514,-0.01751871142984163,0.02477285808991317
2.5300000000000002,1.03181632878679,-0.017368569072247302,0.02462516289439237
2.535,1.0317302318347692,-0.01721939040416697,0.024473037481549165
2.54,1.0316448758541135,-0.01707119613115297,0.024316670016874598
2.545,1.0315602558241792,-0.016924005986871868,0.02415624451365253
2.5500000000000003,1.0314763666304025,-0.016777838755323297,0.02399194089217968
2.555,1.031393203068939,-0.016632712292729415,0.023823935038654237
2.56,1.0313107598511935,-0.01648864354909705,0.023652398863764676
2.565,1.0312290316082462,-0.01634564858945458,0.023477500360901363
2.57,1.0311480128951724,-0.01620374261476589,0.023299403664045884
2.575,1.0310676981952598,-0.016062939982523512,0.0231182691052889
2.58,1.0309880819241246,-0.015923254227023283,0.022934253271967825
2.585,1.030909158433728,-0.01578469807932291,0.02274750906343695
2.59,1.0308309220162934,-0.01564728348688674,0.022558185747446752
2.595,1.0307533669081288,-0.015511021632919177,0.0223664290161132
2.6,1.0306764872933518,-0.015375922955389231,0.022172381041498185
2.605,1.0306002773075231,-0.015241997165748656,0.021976180530763292
2.61,1.0305247310411865,-0.015109253267346218,0.02177796278091143
2.615,1.0304498425433188,-0.014977699573540641,0.021577859733093716
2.62,1.0303756058246913,-0.01484734372551486,0.021376000026485126
2.625,1.0303020148611424,-0.014718192709794162,0.021172509051721716
2.63,1.030229063596765,-0.014590252875470862,0.02096750900388407
2.6350000000000002,1.0301567459470093,-0.014463529951138235,0.020761118935039014
2.64,1.0300850558017016,-0.014338029061536332,0.020553454806317137
2.645,1.030013987027982,-0.014213754743912442,0.0203446295395268
2.65,1.0299435334731615,-0.014090710964098939,0.02013475306831221
2.6550000000000002,1.0298736889675,-0.01396890113231123,0.01992393238881994
2.66,1.0298044473269066,-0.013848328118668663,0.019712271609920964
2.665,1.0297358023555643,-0.013728994268441055,0.019499872002920665
2.67,1.0296677478484793,-0.01361090141702379,0.01928683205080786
2.6750000000000003,1.0296002775939561,-0.013494050904644216,0.019073247497021537
2.68,1.029533385376002,-0.013378443590802142,0.01885921139371441
2.685,1.0294670649766597,-0.013264079868447366,0.01864481414952919
2.69,1.0294013101782702,-0.01315095967789705,0.018430143576894695
2.695,1.0293361147656677,-0.01303908252049573,0.018215284938813817
2.7,1.0292714725283076,-0.012928447472020918,0.018000320995159164
2.705,1.0292073772623285,-0.01281905319583709,0.01778533204847635
2.71,1.0291438227725496,-0.012710897955800953,0.017570395989271057
2.715,1.029080802874405,-0.012603979628920896,0.017355588340816422
2.72,1.029018311395816,-0.012498295717773432,0.017140982303438454
2.725,1.0289563421790027,-0.01239384336267958,0.0169266487983087
2.73,1.0288948890822345,-0.012290619353644018,0.016712656510741733
2.735,1.0288339459815241,-0.012188620142059844,0.016499071932972037
2.74,1.0287735067722632,-0.012087841852181893,0.016285959406433598
2.745,1.0287135653708013,-0.011988280292371452,0.016073381163545744
2.75,1.0286541157159708,-0.011889930966115167,0.01586139736897682
2.755,1.0285951517705567,-0.01179278908282111,0.015650066160426093
2.7600000000000002,1.0285366675227148,-0.011696849568394748,0.015439443688884613
2.765,1.0284786569873368,-0.011602107075597733,0.01522958415840403
2.77,1.0284211142073658,-0.011508555994192317,0.015020539865359298
2.775,1.0283640332550614,-0.011416190460874233,0.014812361237219754
2.7800000000000002,1.0283074082332164,-0.011325004368996822,0.014605096870811018
2.785,1.028251233276326,-0.011234991378089271,0.014398793570085
2.79,1.0281955025517102,-0.011146144923171713,0.014193496383398951
2.795,1.0281402102605908,-0.011058458223869961,0.013989248640287777
2.8000000000000003,1.028085350639124,-0.010971924293332717,0.013786091987748633
2.805,1.0280309179593894,-0.010886535946953975,0.013584066426043664
2.81,1.0279769065303348,-0.010802285810903325,0.013383210344006496
2.815,1.0279233106986825,-0.010719166330466937,0.013183560553851642
2.82,1.0278701248497915,-0.010637169778201979,0.012985152325522456
2.825,1.0278173434084819,-0.010556288261907064,0.012788019420536964
2.83,1.0277649608398198,-0.010476513732411518,0.01259219412535964
2.835,1.0277129716498639,-0.010397837991186104,0.01239770728430542
2.84,1.027661370386375,-0.010320252697777798,0.01220458833194886
2.845,1.0276101516394898,-0.010243749377071386,0.012012865325085317
2.85,1.027559310042358,-0.010168319426380353,0.011822564974201845
2.855,1.027508840271746,-0.010093954122369773,0.011633712674493056
2.86,1.027458737048607,-0.010020644627813753,0.011446332536409268
2.865,1.027408995138616,-0.009948381998189986,0.011260447415749747
2.87,1.0273596093526756,-0.009877157188113952,0.01107607894328791
2.875,1.0273105745473874,-0.009806961057615343,0.010893247553959269
2.88,1.027261885625496,-0.009737784378259123,0.010711972515573792
2.8850000000000002,1.0272135375363005,-0.009669617839113865,0.010532271957104503
2.89,1.0271655252760377,-0.009602452052569672,0.010354162896524237
2.895,1.0271178438882376,-0.009536277560008195,0.01017766126819207
2.9,1.027070488464051,-0.009471084837327223,0.010002781949811725
2.9050000000000002,1.0270234541425494,-0.009406864300322173,0.00982953878895522
2.91,1.0269767361109998,-0.009343606309926913,0.009657944629156312
2.915,1.0269303296051133,-0.00928130117731624,0.009488011335573997
2.92,1.0268842299092689,-0.009219939168872395,0.009319749820236901
2.9250000000000003,1.0268384323567137,-0.009159510511017903,0.009153170066858604
2.93,1.0267929323297391,-0.009100005394917083,0.008988281155251958
2.935,1.0267477252598338,-0.009041413981048447,0.008825091285328171
2.94,1.0267028066278157,-0.008983726403650234,0.008663607800673226
2.945,1.0266581719639405,-0.008926932775041392,0.00850383721174404
2.95,1.0266138168479915,-0.00887102318982011,0.008345785218640878
2.955,1.0265697369093467,-0.008815987728942175,0.008189456733502312
2.96,1.0265259278270282,-0.00876181646368125,0.008034855902492047
2.965,1.026482385329731,-0.008708499459473268,0.007881986127406676
2.97,1.0264391051958326,-0.008656026779647025,0.007730850086905605
2.975,1.0263960832533874,-0.008604388489043026,0.007581449757337197
2.98,1.0263533153800997,-0.008553574657522775,0.007433786433217182
2.985,1.0263107975032828,-0.008503575363370406,0.007287860747307105
2.99,1.0262685255997999,-0.008454380696588815,0.0071436726903485945
2.995,1.0262264956959894,-0.008405980762092188,0.007001221630415694
3.0,1.0261847038675755,-0.008358365682796971,0.006860506331915359
3.005,1.0261431462395625,-0.008311525602613199,0.006721524974230363
3.0100000000000002,1.0261018189861157,-0.008265450689338127,0.00658427517000551
3.015,1.0260607183304284,-0.008220131137454092,0.006448753983089507
3.02,1.0260198405445742,-0.008175557170832463,0.006314957946136478
3.025,1.0259791819493476,-0.008131719045345532,0.0061828830778538
3.0300000000000002,1.0259387389140906,-0.008088607051388245,0.006052524899939696
3.035,1.025898507856509,-0.008046211516311465,0.005923878453653678
3.04,1.0258584852424752,-0.00800452280676873,0.005796938316088518
3.045,1.0258186675858203,-0.007963531330978135,0.005671698616107751
3.0500000000000003,1.0257790514481158,-0.00792322754090113,0.005548153049955956
3.055,1.025739633438444,-0.007883601934339998,0.005426294896566958
3.06,1.0257004102131593,-0.007844645056955653,0.005306117032554888
3.065,1.0256613784756383,-0.007806347504207445,0.00518761194688816
3.0700000000000003,1.0256225349760222,-0.007768699923216693,0.005070771755281395
3.075,1.0255838765109495,-0.0077316930145554606,0.004955588214257789
3.08,1.0255453999232798,-0.007695317533962338,0.004842052734949545
3.085,1.0255071021018098,-0.0076595642939866464,0.004730156396577798
3.09,1.025468979980982,-0.007624424165562777,0.004619889959660957
3.095,1.0254310305405845,-0.007589888079516128,0.004511243878929011
3.1,1.0253932508054444,-0.007555947028002209,0.00440420831597782
3.105,1.025355637845115,-0.007522592065880317,0.004298773151615323
3.11,1.0253181887735547,-0.007489814312023419,0.004194927997966454
3.115,1.025280900748802,-0.007457604950565552,0.004092662210287659
3.12,1.0252437709726414,-0.007425955232088266,0.00399196489853991
3.125,1.0252067966902676,-0.007394856474747434,0.0038928249386706165
3.13,1.0251699751899408,-0.00736430006534196,0.0037952309836677828
3.1350000000000002,1.0251333038026391,-0.0073342774603256085,0.0036991714743437737
3.14,1.0250967799017052,-0.007304780186763401,0.003604634649878695
3.145,1.025060400902489,-0.007275799843233862,0.003511608558110224
3.15,1.0250241642619857,-0.00724732810067846,0.0034200810655915376
3.1550000000000002,1.0249880674784697,-0.007219356703199485,0.003330039867404516
3.16,1.0249521080911257,-0.007191877468807664,0.003241472496735398
3.165,1.024916283679675,-0.0071648822901207755,0.003154366334231294
3.17,1.024880591864,-0.007138363135014438,0.0030687086171129127
3.1750000000000003,1.024845030303764,-0.007112312047226352,0.0029844864480866873
3.18,1.0248095966980293,-0.007086721146915079,0.002901686804012968
3.185,1.0247742887848734,-0.0070615826311746415,0.002820296544366774
3.19,1.0247391043410008,-0.007036888774506046,0.002740302419497201
3.1950000000000003,1.0247040411813546,-0.007012631929246801,0.002661691078653605
3.2,1.024669097158725,-0.0069888045259596625,0.002584449077831681
3.205,1.024634270163356,-0.006965399073781565,0.002508562887399028
3.21,1.0245995581225522,-0.006942408160733897,0.00243401889952187
3.215,1.0245649590002823,-0.006919824453995187,0.0023608034354021395
3.22,1.0245304707967817,-0.0068976407001371835,0.0022889027523281397
3.225,1.0244960915481551,-0.006875849725325337,0.0022183030505194615
3.23,1.0244618193259778,-0.006854444435484752,0.00214899047979375
3.235,1.0244276522368956,-0.006833417816432556,0.002080951146058087
3.24,1.0243935884222257,-0.006812762933977617,0.0020141711176017082
3.245,1.0243596260575558,-0.0067924729339886416,0.0019486364312352317
3.25,1.0243257633523437,-0.006772541042431483,0.001884333098239134
3.255,1.024291998549517,-0.00675296056537664,0.0018212471101484926
3.2600000000000002,1.024258329925072,-0.006733724888977833,0.0017593644443721426
3.265,1.024224755787675,-0.006714827479422506,0.0016986710696407642
3.27,1.0241912744782606,-0.006696261882855168,0.0016391529512999048
3.275,1.0241578843696342,-0.006678021725274386,0.0015807960564459128
3.2800000000000002,1.0241245838660722,-0.0066601007124042445,0.0015235863588953513
3.285,1.0240913714029245,-0.006642492629541161,0.0014675098440214487
3.29,1.0240582454462177,-0.006625191341376742,0.001412552513419249
3.295,1.0240252044922586,-0.0066081907917975805,0.0013587003894441063
3.3000000000000003,1.0239922470672402,-0.006591485003662663,0.0013059395195843676
3.305,1.0239593717268474,-0.0065750680785592475,0.0012542559807128123
3.31,1.0239265770558648,-0.006558934196537845,0.0012036358831887597
3.315,1.0238938616677857,-0.006543077615827095,0.0011540653748329938
3.3200000000000003,1.0238612242044232,-0.006527492672529189,0.0011055306447582333
3.325,1.0238286633355216,-0.006512173780296604,0.0010580179270775342
3.33,1.0237961777583717,-0.006497115429990772,0.0010115135044727608
3.335,1.023763766197425,-0.006482312189323422,0.0009660037116671905
3.34,1.0237314274039127,-0.006467758702481101,0.0009214749387332355
3.345,1.023699160155464,-0.006453449689733713,0.0008779136343194244
3.35,1.0236669632557287,-0.006439379947027515,0.0008353063087311249
3.355,1.0236348355340008,-0.006425544345563318,0.0007936395369122079
3.36,1.023602775844844,-0.0064119378313604114,0.0007528999613060569
3.365,1.02357078306772,-0.006398555424806841,0.0007130742946135499
3.37,1.0235388561066192,-0.0063853922201965625,0.0006741493224335857
3.375,1.023506993889693,-0.0063724433852541,0.0006361119058040238
3.38,1.0234751953688899,-0.0063597041606471985,0.000598948983635196
3.3850000000000002,1.0234434595195925,-0.006347169859488052,0.0005626475750466625
3.39,1.0234117853402585,-0.0063348358668235865,0.0005271947815991829
3.395,1.023380171852063,-0.006322697639115355,0.0004925777894360384
3.4,1.0233486180985445,-0.006310750703709502,0.00045878387132580745
3.4050000000000002,1.023317123145253,-0.006298990658297308,0.00042580038861282643
3.41,1.023285686079401,-0.006287413170366798,0.0003936147930712758
3.415,1.0232543060095178,-0.006276013976645891,0.00036221462868724075
3.42,1.023222982065105,-0.006264788882537486,0.0003315875333385898
3.4250000000000003,1.0231917133962973,-0.006253733761546987,0.0003017212403938069
3.43,1.023160499173524,-0.006242844554702698,0.000272603580232178
3.435,1.023129338587174,-0.006232117269969483,0.0002442224816876018
3.44,1.0230982308472658,-0.006221547981656091,0.00021656597339346495
3.4450000000000003,1.0230671751831166,-0.006211132829816639,0.0001896221850813326
3.45,1.0230361708430185,-0.0062008680196465075,0.00016337934877093396
3.455,1.0230052170939141,-0.006190749820873183,0.00013782579992207417
3.46,1.0229743132210785,-0.006180774567142263,0.00011294997848562
3.465,1.0229434585278014,-0.006170938655399121,8.874042990298509e-05
3.47,1.0229126523350751,-0.006161238545266508,6.51858060270738e-05
3.475,1.022881893981283,-0.006151670758418473,4.227486598811642e-05
3.48,1.0228511828218931,-0.006142231877950904,1.9996476981587463e-05
3.485,1.0228205182291543,-0.00613291854774907,-1.660384991462871e-06
3.49,1.022789899591795,-0.006123727471852404,-2.2706634458358188e-05
3.495,1.0227593263147259,-0.0061146554138169175,-4.3153075859808654e-05
3.5,1.0227287978187456,-0.006105699196075491,-6.301040299871996e-05
3.505,1.0226983135402492,-0.006096855699296372,-8.228919853615901e-05
3.5100000000000002,1.0226678729309404,-0.006088121861740108,-0.00010099993355188602
3.515,1.0226374754575474,-0.006079494678615257,-0.00011915296716297208
3.52,1.0226071206015401,-0.006070971201433149,-0.000136758546170887
3.525,1.0225768078588533,-0.006062548537361854,-0.00015382680478640692
3.5300000000000002,1.0225465367396105,-0.006054223848579743,-0.00017036776438632273
3.535,1.0225163067678524,-0.006045994351628805,-0.00018639133332012253
3.54,1.0224861174812685,-0.006037857316767962,-0.00020190730676755697
3.545,1.0224559684309318,-0.006029810067326648,-0.0002169253666466503
3.5500000000000003,1.0224258591810365,-0.006021849979058891,-0.00023145508154866906
3.555,1.022395789308639,-0.006013974479498046,-0.0002455059067281301
3.56,1.0223657584034025,-0.00600618104731244,-0.00025908718412476217
3.565,1.0223357660673442,-0.0059984672116620945,-0.0002722081424413811
3.5700000000000003,1.0223058119145865,-0.005990830551556808,-0.00028487789724082613
3.575,1.0222758955711104,-0.005983268695215677,-0.000297105451093127
3.58,1.0222460166745133,-0.0059757793194283185,-0.00030889969375371557
3.585,1.0222161748737688,-0.005968360148917945,-0.00032026940237930845
3.59,1.0221863698289904,-0.005961008955706464,-0.00033122324177277396
3.595,1.022156601211198,-0.005953723558481768,-0.0003417697646671894
3.6,1.0221268687020881,-0.005946501821967381,-0.0003519174120373558
3.605,1.0220971719938066,-0.005939341656294617,-0.00036167451344498724
3.61,1.0220675107887247,-0.0059322410163774,-0.00037104928741313326
3.615,1.0220378847992182,-0.0059251979012899,-0.0003800498418183168
3.62,1.02200829374745,-0.005918210353647056,-0.0003886841743323405
3.625,1.021978737365155,-0.005911276458988248,-0.00039696017286894314
3.63,1.021949215393429,-0.00590439434516411,-0.000404885616067982
3.6350000000000002,1.0219197275825205,-0.005897562181726704,-0.00041246817380501816
3.64,1.0218902736916238,-0.005890778179323139,-0.00041971540771165716
3.645,1.0218608534886784,-0.005884040589092712,-0.0004266347717416241
3.65,1.021831466750168,-0.005877347702067781,-0.0004332336127284425
3.6550000000000002,1.0218021132609252,-0.005870697848578322,-0.0004395191709985202
3.66,1.0217727928139368,-0.0058640893976604465,-0.00044549858097116257
3.665,1.0217435052101544,-0.005857520756468812,-0.00045117887180561034
3.67,1.021714250258306,-0.005850990369693137,-0.00045656696805208147
3.6750000000000003,1.0216850277747112,-0.005844496718978858,-0.0004616696903129991
3.68,1.0216558375830993,-0.005838038322351954,-0.00046649375594678966
3.685,1.021626679514431,-0.005831613733648161,-0.0004710457797667822
3.69,1.0215975534067214,-0.005825221541946523,-0.00047533227475639317
3.6950000000000003,1.0215684591048664,-0.005818860371007385,-0.00047935965280780646
3.7,1.0215393964604729,-0.005812528878714912,-0.00048313422547599516
3.705,1.0215103653316902,-0.00580622575652422,-0.0004866622047304328
3.71,1.0214813655830455,-0.005799949728913086,-0.0004899497037433309
3.715,1.0214523970852813,-0.005793699552838432,-0.0004930027376708612
3.72,1.0214234597151954,-0.005787474017197529,-0.0004958272244455636
3.725,1.021394553355484,-0.00578127194229396,-0.0004984289855938795
3.73,1.0213656778945874,-0.005775092179308488,-0.0005008137470531651
3.735,1.0213368332265385,-0.005768933609774791,-0.0005029871400024574
3.74,1.021308019250813,-0.005762795145060141,-0.0005049547017001166
3.745,1.0212792358721838,-0.005756675725851051,-0.0005067218763308984
3.75,1.0212504830005755,-0.005750574321643929,-0.0005082940158522495
3.755,1.0212217605509244,-0.005744489930240724,-0.0005096763808718693
3.7600000000000002,1.0211930684430381,-0.0057384215772497225,-0.0005108741414985851
3.765,1.0211644066014602,-0.005732368315591341,-0.0005118923782315987
3.77,1.0211357749553351,-0.005726329225009112,-0.0005127360828301106
3.775,1.0211071734382773,-0.0057203034115857485,-0.0005134101592101301
3.7800000000000002,1.021078601988241,-0.00571429000726442,-0.0005139194243218431
3.785,1.021050060547394,-0.005708288169375133,-0.0005142686090540555
3.79,1.0210215490619932,-0.00570229708016634,-0.0005144623591332234
3.795,1.0209930674822614,-0.005696315946341756,-0.0005145052360173499
3.8000000000000003,1.0209646157622683,-0.005690343998602331,-0.0005144017178095595
3.805,1.0209361938598123,-0.005684380491193475,-0.0005141562001629713
3.81,1.020907801736305,-0.005678424701457499,-0.0005137729971871896
3.815,1.020879439356658,-0.0056724759293912495,-0.0005132563423678738
3.8200000000000003,1.020851106689172,-0.005666533497209002,-0.0005126103894665113
3.825,1.0208228037054274,-0.005660596748910521,-0.0005118392134546845
3.83,1.0207945303801782,-0.0056546650498544284,-0.0005109468114069607
3.835,1.0207662866912466,-0.0056487377863366816,-0.0005099371034324729
3.84,1.0207380726194206,-0.005642814365174339,-0.0005088139335795508
3.845,1.020709888148354,-0.005636894213294475,-0.0005075810707608416
3.85,1.0206817332644673,-0.005630976777328337,-0.0005062422096590788
3.855,1.0206536079568513,-0.00562506152321064,-0.0005048009716466656
3.86,1.0206255122171723,-0.0056191479357840576,-0.0005032609056857817
3.865,1.0205974460395804,-0.00561323551840881,-0.0005016254892570293
3.87,1.0205694094206175,-0.005607323792577482,-0.0004998981292511084
3.875,1.0205414023591297,-0.005601412297534871,-0.0004980821628853063
3.88,1.0205134248561802,-0.005595500589902995,-0.0004961808586086136
3.8850000000000002,1.0204854769149636,-0.005589588243311184,-0.0004941974169926297
3.89,1.0204575585407234,-0.00558367484803118,-0.0004921349716437637
3.895,1.0204296697406703,-0.005577760010617353,-0.0004899965900903719
3.9,1.0204018105239026,-0.005571843353551879,-0.0004877852746775005
3.9050000000000002,1.0203739809013281,-0.005565924514894938,-0.00048550396345505703
3.91,1.0203461808855885,-0.005560003147939871,-0.0004831555310627622
3.915,1.0203184104909842,-0.005554078920873276,-0.0004807427896127425
3.92,1.020290669733402,-0.005548151516440029,-0.0004782684895656836
3.9250000000000003,1.0202629586302439,-0.005542220631613197,-0.0004757353206013837
3.93,1.0202352772003576,-0.005536285977268784,-0.00047314591249432436
3.935,1.0202076254639683,-0.005530347277865353,-0.00047050283596549586
3.94,1.0201800034426127,-0.005524404271128382,-0.0004678086035510426
3.9450000000000003,1.020152411159074,-0.005518456707739445,-0.0004650656704476355
3.95,1.020124848637319,-0.005512504351030074,-0.0004622764353674133
3.955,1.0200973159024356,-0.005506546976680365,-0.000459443241381266
3.96,1.0200698129805734,-0.005500584372422251,-0.00045656837674691586
3.9650000000000003,1.0200423398988847,-0.0054946163377473526,-0.00045365407575461564
3.97,1.0200148966854665,-0.005488642683619505,-0.0004507025195400194
3.975,1.0199874833693057,-0.005482663232191776,-0.00044771583691886885
3.98,1.019960099980223,-0.005476677816528082,-0.0004446961051822601
3.985,1.0199327465488213,-0.0054706862803292015,-0.000441645350924752
3.99,1.0199054231064328,-0.005464688477663331,-0.00043856555083381793
3.995,1.0198781296850694,-0.005458684272701005,-0.00043545863249431355
4.0,1.0198508663173722,-0.0054526735394544255,-0.000432326475165945
4.005,1.0198236330365646,-0.005446656161521074,-0.00042917091057639856
4.01,1.0197964298764055,-0.005440632031831674,-0.000425993723694687
4.015,1.0197692568711434,-0.0054346010524024,-0.00042279665349936185
4.0200000000000005,1.019742114055473,-0.005428563134091294,-0.0004195813937490772
4.025,1.0197150014644911,-0.005422518196358902,-0.00041634959372331
4.03,1.0196879191336559,-0.0054164661670329795,-0.00041310285898782384
4.035,1.0196608670987455,-0.0054104069820773695,-0.000409842752130303
4.04,1.0196338453958187,-0.005404340585364905,-0.0004065707934928636
4.045,1.0196068540611765,-0.005398266928454322,-0.00040328846190415546
4.05,1.0195798931313247,-0.005392185970371161,-0.00039999719540126377
4.055,1.0195529626429378,-0.00538609767739261,-0.00039669839194145934
4.0600000000000005,1.0195260626328237,-0.005380002022836229,-0.00039339341011106893
4.065,1.0194991931378894,-0.00537389898685253,-0.00039008356982135617
4.07,1.0194723541951083,-0.005367788556221357,-0.00038677015301287476
4.075,1.0194455458414875,-0.00536167072415209,-0.00038345440432560607
4.08,1.019418768114037,-0.0053555454900874894,-0.0003801375317856043
4.085,1.0193920210497394,-0.005349412859511286,-0.0003768207074757307
4.09,1.0193653046855207,-0.005343272843759398,-0.00037350506819838064
4.095,1.0193386190582214,-0.005337125459834751,-0.00037019171612285434
4.1,1.0193119642045703,-0.005330970730225613,-0.0003668817194504778
4.105,1.0192853401611566,-0.005324808682727527,-0.0003635761130430584
4.11,1.0192587469644052,-0.005318639350268651,-0.0003602758990626856
4.115,1.0192321846505514,-0.005312462770738561,-0.00035698204759373325
4.12,1.0192056532556173,-0.005306278986820422,-0.00035369549726869953
4.125,1.0191791528153882,-0.005300088045826534,-0.0003504171558739305
4.13,1.0191526833653906,-0.0052938899995371635,-0.00034714790095596165
4.135,1.0191262449408705,-0.005287684904042638,-0.0003438885804188663
4.14,1.0190998375767726,-0.005281472819588668,-0.0003406400131122228
4.1450000000000005,1.0190734613077204,-0.005275253810424847,-0.0003374029894140304
4.15,1.019047116167997,-0.005269027944656279,-0.00033417827181214665
4.155,1.0190208021915266,-0.005262795294098356,-0.00033096659546287543
4.16,1.018994519411856,-0.005256555934134523,-0.00032776866875257327
4.165,1.0189682678621381,-0.0052503099435770835,-0.0003245851738550992
4.17,1.0189420475751154,-0.005244057404530994,-0.00032141676727068247
4.175,1.0189158585831042,-0.0052377984022605505,-0.00031826408037569087
4.18,1.018889700917979,-0.005231533025059038,-0.0003151277199401961
4.1850000000000005,1.0188635746111583,-0.005225261364121151,-0.00031200826866045056
4.19,1.0188374796935913,-0.005218983513418271,-0.0003089062856775904
4.195,1.0188114161957433,-0.005212699569576532,-0.0003058223070757024
4.2,1.0187853841475845,-0.005206409631757546,-0.00030275684639931646
4.205,1.0187593835785766,-0.005200113801541906,-0.00029971039513969344
4.21,1.0187334145176625,-0.0051938121828152915,-0.0002966834232266992
4.215,1.0187074769932543,-0.005187504881657202,-0.00029367637950799413
4.22,1.018681571033223,-0.005181192006232256,-0.0002906896922236224
4.225,1.0186556966648896,-0.005174873666684026,-0.00028772376947551817
4.23,1.0186298539150145,-0.005168549975031377,-0.0002847789996891295
4.235,1.0186040428097891,-0.005162221045067276,-0.000281855752063586
4.24,1.0185782633748277,-0.005155886992259993,-0.0002789543770213669
4.245,1.0185525156351594,-0.00514954793365671,-0.0002760752066506937
4.25,1.0185267996152205,-0.0051432039877894785,-0.0002732185551370947
4.255,1.0185011153388477,-0.00513685527458348,-0.0002703847191846201
4.26,1.0184754628292714,-0.005130501915267528,-0.00026757397844473507
4.265,1.01844984210911,-0.005124144032286851,-0.00026478659592807374
4.2700000000000005,1.0184242532003638,-0.005117781749218061,-0.00026202281840961156
4.275,1.0183986961244103,-0.005111415190686282,-0.0002592828768320128
4.28,1.0183731709019987,-0.0051050444822844125,-0.00025656698669911104
4.285,1.0183476775532463,-0.005098669750494482,-0.00025387534846427195
4.29,1.0183222160976333,-0.005092291122611062,-0.00025120814790950685
4.295,1.018296786554,-0.005085908726666692,-0.00024856555652340295
4.3,1.0182713889405433,-0.00507952269135931,-0.0002459477318702899
4.305,1.0182460232748134,-0.005073133145981622,-0.00024335481795490638
4.3100000000000005,1.0182206895737116,-0.005066740220352424,-0.000240786945575458
4.315,1.0181953878534877,-0.005060344044749773,-0.00023824423267937087
4.32,1.0181701181297385,-0.005053944749846045,-0.00023572678470804714
4.325,1.0181448804174051,-0.005047542466644816,-0.0002332346949305078
4.33,1.018119674730773,-0.005041137326419501,-0.00023076804478407154
